Subj	Item	Trial	List	Item.text	Response	Corr	CorrResp	RT	RespCat
vpc3034	critical-1VPC-P_25	126	3	[We will bring in the dog]	No	0	Yes	241	Miss
vpc3034	critical-1VPC-P_21	130	3	[They will seal off the bag]	No	0	Yes	1284	Miss
vpc3034	critical-1VPC-P_1	140	3	[He will bring down the crowd]	Yes	1	Yes	894	Hit
vpc3034	critical-1VPC-P_26	157	3	[We will bail out the prisoner]	No	1	No	427	CorrReject
vpc3035	critical-1VPC-P_20	1	6	[They will live down the lie]	No	0	Yes	951	Miss
vpc3035	critical-1VPC-P_27	2	6	[We will bring the gifts]	Yes	1	Yes	1642	Hit
vpc3035	critical-1VPC-P_19	20	6	[They will carry the groceries]	Yes	1	Yes	1031	Hit
vpc3035	critical-1VPC-P_18	22	6	[They will catch the students]	No	1	No	984	CorrReject
vpc3035	critical-1VPC-P_13	25	6	[She will close up the cafթ]	Yes	0	No	854	FalseAlarm
vpc3035	critical-1VPC-P_17	27	6	[They will shoot down the hawk]	No	1	No	1182	CorrReject
vpc3035	critical-1VPC-P_16	36	6	[She will throw out the trash]	Yes	1	Yes	827	Hit
vpc3035	critical-1VPC-P_21	42	6	[They will lead off the dance]	No	1	No	1096	CorrReject
vpc3035	critical-1VPC-P_14	47	6	[She will help the waiter]	No	1	No	1224	CorrReject
vpc3035	critical-1VPC-P_9	51	6	[She will pair off the geese]	No	1	No	1606	CorrReject
vpc3035	critical-1VPC-P_30	54	6	[We will pull the sticker]	No	1	No	1217	CorrReject
vpc3035	critical-1VPC-P_7	60	6	[He will think the thoughts]	Yes	1	Yes	810	Hit
vpc3035	critical-1VPC-P_5	63	6	[He will pass over the dessert]	No	1	No	817	CorrReject
vpc3035	critical-1VPC-P_23	74	6	[They will check the essays]	Yes	1	Yes	709	Hit
vpc3035	critical-1VPC-P_15	84	6	[She will set the boundaries]	Yes	1	Yes	723	Hit
vpc3035	critical-1VPC-P_1	87	6	[He will hold down the line]	No	1	No	939	CorrReject
vpc3035	critical-1VPC-P_28	93	6	[We will dress up the doll]	Yes	1	Yes	656	Hit
vpc3035	critical-1VPC-P_8	95	6	[He will strike down the balance]	Yes	1	Yes	1392	Hit
vpc3035	critical-1VPC-P_22	97	6	[They will take the position]	No	1	No	992	CorrReject
vpc3035	critical-1VPC-P_6	99	6	[He will run the hills]	No	1	No	841	CorrReject
vpc3035	critical-1VPC-P_3	105	6	[He will cover the research]	Yes	1	Yes	817	Hit
vpc3035	critical-1VPC-P_10	111	6	[She will check the books]	Yes	0	No	1028	FalseAlarm
vpc3035	critical-1VPC-P_4	112	6	[He will lock up the bicycle]	Yes	1	Yes	1015	Hit
vpc3035	critical-1VPC-P_29	115	6	[We will smooth over the frosting]	Yes	0	No	684	FalseAlarm
vpc3035	critical-1VPC-P_11	118	6	[She will shut the computer]	Yes	1	Yes	593	Hit
vpc3035	critical-1VPC-P_12	119	6	[She will drive away the candidate]	Yes	1	Yes	529	Hit
vpc3035	critical-1VPC-P_31	127	6	[We will show the ponies]	Yes	1	Yes	477	Hit
vpc3035	critical-1VPC-P_25	136	6	[We will throw in the towel]	No	1	No	1692	CorrReject
vpc3035	critical-1VPC-P_26	143	6	[We will bust the moves]	Yes	0	No	1087	FalseAlarm
vpc3035	critical-1VPC-P_32	154	6	[We will tie up the canoe]	Yes	1	Yes	1078	Hit
vpc3035	critical-1VPC-P_2	160	6	[He will buy the land]	No	1	No	1028	CorrReject
vpc3036	critical-1VPC-P_10	1	4	[She will check out the books]	Yes	1	Yes	1324	Hit
vpc3036	critical-1VPC-P_14	3	4	[She will help out the waiter]	Yes	1	Yes	1712	Hit
vpc3036	critical-1VPC-P_9	5	4	[She will pair the geese]	Yes	1	Yes	1462	Hit
vpc3036	critical-1VPC-P_8	10	4	[He will strike the balance]	No	1	No	2078	CorrReject
vpc3036	critical-1VPC-P_4	24	4	[He will lock the bicycle]	Yes	0	No	2077	FalseAlarm
vpc3036	critical-1VPC-P_7	25	4	[He will think through the thoughts]	No	1	No	2612	CorrReject
vpc3036	critical-1VPC-P_17	27	4	[They will shoot the hawk]	Yes	1	Yes	1482	Hit
vpc3036	critical-1VPC-P_31	35	4	[We will show off the ponies]	Yes	0	No	2066	FalseAlarm
vpc3036	critical-1VPC-P_29	44	4	[We will smooth the frosting]	Yes	1	Yes	1696	Hit
vpc3036	critical-1VPC-P_1	47	4	[He will hold the line]	Yes	1	Yes	1719	Hit
vpc3036	critical-1VPC-P_19	56	4	[They will carry up the groceries]	No	1	No	1973	CorrReject
vpc3036	critical-1VPC-P_28	57	4	[We will dress the doll]	Yes	0	No	1208	FalseAlarm
vpc3036	critical-1VPC-P_2	58	4	[He will buy up the land]	Yes	1	Yes	1236	Hit
vpc3036	critical-1VPC-P_3	71	4	[He will cover up the research]	Yes	0	No	1822	FalseAlarm
vpc3036	critical-1VPC-P_18	75	4	[They will catch up the students]	Yes	1	Yes	1300	Hit
vpc3036	critical-1VPC-P_27	76	4	[We will bring forth the gifts]	No	1	No	1792	CorrReject
vpc3036	critical-1VPC-P_26	88	4	[We will bust out the moves]	Yes	1	Yes	1590	Hit
vpc3036	critical-1VPC-P_15	98	4	[She will set up the boundaries]	No	1	No	1919	CorrReject
vpc3036	critical-1VPC-P_20	105	4	[They will live the lie]	No	1	No	1562	CorrReject
vpc3036	critical-1VPC-P_5	109	4	[He will pass the dessert]	Yes	1	Yes	1149	Hit
vpc3036	critical-1VPC-P_23	115	4	[They will check over the essays]	Yes	0	No	1585	FalseAlarm
vpc3036	critical-1VPC-P_6	116	4	[He will run up the hills]	Yes	1	Yes	1321	Hit
vpc3036	critical-1VPC-P_30	126	4	[We will pull off the sticker]	Yes	1	Yes	2079	Hit
vpc3036	critical-1VPC-P_13	131	4	[She will close the cafթ]	Yes	1	Yes	1949	Hit
vpc3036	critical-1VPC-P_11	142	4	[She will shut down the computer]	No	1	No	1618	CorrReject
vpc3036	critical-1VPC-P_21	143	4	[They will lead the dance]	Yes	1	Yes	1566	Hit
vpc3036	critical-1VPC-P_25	150	4	[We will throw the towel]	Yes	1	Yes	1655	Hit
vpc3036	critical-1VPC-P_22	152	4	[They will take over the position]	Yes	1	Yes	1449	Hit
vpc3036	critical-1VPC-P_24	154	4	[They will wring the rag]	No	1	No	1817	CorrReject
vpc3036	critical-1VPC-P_12	157	4	[She will drive the candidate]	No	1	No	2353	CorrReject
vpc3037	critical-1VPC-P_11	12	1	[She will close down the slide]	No	0	Yes	1079	Miss
vpc3037	critical-1VPC-P_18	14	1	[They will mark the lumber]	No	0	Yes	715	Miss
vpc3037	critical-1VPC-P_19	16	1	[They will keep up the secret]	Yes	1	Yes	979	Hit
vpc3037	critical-1VPC-P_23	21	1	[They will throw over the frisbee]	Yes	1	Yes	674	Hit
vpc3037	critical-1VPC-P_3	24	1	[He will eat up the spaghetti]	Yes	1	Yes	1177	Hit
vpc3037	critical-1VPC-P_27	26	1	[We will call forth the juror]	No	0	Yes	1127	Miss
vpc3037	critical-1VPC-P_10	28	1	[She will drive the trucks]	Yes	1	Yes	1071	Hit
vpc3037	critical-1VPC-P_22	37	1	[They will look the part]	Yes	1	Yes	742	Hit
vpc3037	critical-1VPC-P_31	38	1	[We will set off the timer]	No	0	Yes	601	Miss
vpc3037	critical-1VPC-P_21	46	1	[They will seal the bag]	No	1	No	490	CorrReject
vpc3037	critical-1VPC-P_29	50	1	[We will make the model]	No	1	No	418	CorrReject
vpc3037	critical-1VPC-P_4	51	1	[He will cut up the meat]	Yes	0	No	183	FalseAlarm
vpc3037	critical-1VPC-P_25	63	1	[We will bring the dog]	No	1	No	634	CorrReject
vpc3037	critical-1VPC-P_28	65	1	[We will charge up the phone]	No	1	No	373	CorrReject
vpc3037	critical-1VPC-P_32	67	1	[We will buy up the supplies]	No	1	No	383	CorrReject
vpc3037	critical-1VPC-P_1	74	1	[He will bring the crowd]	Yes	0	No	1188	FalseAlarm
vpc3037	critical-1VPC-P_9	76	1	[She will break the stick]	No	1	No	254	CorrReject
vpc3037	critical-1VPC-P_12	80	1	[She will give away the prizes]	Yes	0	No	350	FalseAlarm
vpc3037	critical-1VPC-P_17	87	1	[They will boil the soup]	No	1	No	1113	CorrReject
vpc3037	critical-1VPC-P_15	90	1	[She will patch up the tire]	Yes	1	Yes	214	Hit
vpc3037	critical-1VPC-P_6	97	1	[He will hold the lizard]	Yes	1	Yes	310	Hit
vpc3037	critical-1VPC-P_13	99	1	[She will finish the game]	No	1	No	342	CorrReject
vpc3037	critical-1VPC-P_8	102	1	[He will hold down the job]	No	1	No	1314	CorrReject
vpc3037	critical-1VPC-P_5	113	1	[He will run the trail]	Yes	0	No	167	FalseAlarm
vpc3037	critical-1VPC-P_16	116	1	[She will buy out the store]	No	1	No	499	CorrReject
vpc3037	critical-1VPC-P_26	123	1	[We will bail the prisoner]	No	0	Yes	1414	Miss
vpc3037	critical-1VPC-P_7	124	1	[He will see through the rumors]	Yes	1	Yes	875	Hit
vpc3037	critical-1VPC-P_2	136	1	[He wil round the fractions]	Yes	1	Yes	973	Hit
vpc3037	critical-1VPC-P_14	137	1	[She will clear the drawer]	Yes	1	Yes	496	Hit
vpc3037	critical-1VPC-P_30	152	1	[We will mark the pages]	Yes	1	Yes	37	Hit
vpc3037	critical-1VPC-P_20	160	1	[They will pull down the photo]	Yes	0	No	1029	FalseAlarm
vpc3038	critical-1VPC-P_30	5	1	[We will mark the pages]	Yes	1	Yes	948	Hit
vpc3038	critical-1VPC-P_5	9	1	[He will run the trail]	No	1	No	1095	CorrReject
vpc3038	critical-1VPC-P_21	10	1	[They will seal the bag]	No	1	No	1353	CorrReject
vpc3038	critical-1VPC-P_13	15	1	[She will finish the game]	Yes	0	No	1363	FalseAlarm
vpc3038	critical-1VPC-P_27	18	1	[We will call forth the juror]	No	0	Yes	1567	Miss
vpc3038	critical-1VPC-P_20	25	1	[They will pull down the photo]	Yes	0	No	1184	FalseAlarm
vpc3038	critical-1VPC-P_9	28	1	[She will break the stick]	No	1	No	1194	CorrReject
vpc3038	critical-1VPC-P_2	34	1	[He wil round the fractions]	Yes	1	Yes	1543	Hit
vpc3038	critical-1VPC-P_12	38	1	[She will give away the prizes]	No	1	No	1151	CorrReject
vpc3038	critical-1VPC-P_15	53	1	[She will patch up the tire]	Yes	1	Yes	956	Hit
vpc3038	critical-1VPC-P_16	54	1	[She will buy out the store]	No	1	No	1222	CorrReject
vpc3038	critical-1VPC-P_18	70	1	[They will mark the lumber]	Yes	1	Yes	1131	Hit
vpc3038	critical-1VPC-P_28	72	1	[We will charge up the phone]	No	1	No	1813	CorrReject
vpc3038	critical-1VPC-P_4	79	1	[He will cut up the meat]	No	1	No	1181	CorrReject
vpc3038	critical-1VPC-P_10	80	1	[She will drive the trucks]	Yes	1	Yes	1248	Hit
vpc3038	critical-1VPC-P_11	88	1	[She will close down the slide]	No	0	Yes	1666	Miss
vpc3038	critical-1VPC-P_25	93	1	[We will bring the dog]	Yes	0	No	1050	FalseAlarm
vpc3038	critical-1VPC-P_3	96	1	[He will eat up the spaghetti]	No	0	Yes	1048	Miss
vpc3038	critical-1VPC-P_29	105	1	[We will make the model]	No	1	No	980	CorrReject
vpc3038	critical-1VPC-P_26	109	1	[We will bail the prisoner]	Yes	1	Yes	950	Hit
vpc3038	critical-1VPC-P_23	123	1	[They will throw over the frisbee]	Yes	1	Yes	946	Hit
vpc3038	critical-1VPC-P_32	125	1	[We will buy up the supplies]	No	1	No	1216	CorrReject
vpc3038	critical-1VPC-P_7	132	1	[He will see through the rumors]	Yes	1	Yes	1284	Hit
vpc3038	critical-1VPC-P_1	139	1	[He will bring the crowd]	No	1	No	1017	CorrReject
vpc3038	critical-1VPC-P_19	140	1	[They will keep up the secret]	Yes	1	Yes	899	Hit
vpc3038	critical-1VPC-P_31	142	1	[We will set off the timer]	Yes	1	Yes	1229	Hit
vpc3038	critical-1VPC-P_22	150	1	[They will look the part]	Yes	1	Yes	797	Hit
vpc3038	critical-1VPC-P_14	151	1	[She will clear the drawer]	Yes	1	Yes	856	Hit
vpc3038	critical-1VPC-P_8	152	1	[He will hold down the job]	No	1	No	1426	CorrReject
vpc3038	critical-1VPC-P_24	154	1	[They will find out the word]	No	1	No	954	CorrReject
vpc3038	critical-1VPC-P_6	156	1	[He will hold the lizard]	Yes	1	Yes	1164	Hit
vpc3038	critical-1VPC-P_17	157	1	[They will boil the soup]	No	1	No	1006	CorrReject
vpc3039	critical-1VPC-P_20	2	1	[They will pull down the photo]	No	1	No	1907	CorrReject
vpc3039	critical-1VPC-P_7	3	1	[He will see through the rumors]	Yes	1	Yes	1309	Hit
vpc3039	critical-1VPC-P_16	9	1	[She will buy out the store]	No	1	No	1253	CorrReject
vpc3039	critical-1VPC-P_26	14	1	[We will bail the prisoner]	Yes	1	Yes	773	Hit
vpc3039	critical-1VPC-P_12	24	1	[She will give away the prizes]	No	1	No	920	CorrReject
vpc3039	critical-1VPC-P_13	27	1	[She will finish the game]	No	1	No	980	CorrReject
vpc3039	critical-1VPC-P_2	29	1	[He wil round the fractions]	Yes	1	Yes	1182	Hit
vpc3039	critical-1VPC-P_14	41	1	[She will clear the drawer]	Yes	1	Yes	939	Hit
vpc3039	critical-1VPC-P_27	64	1	[We will call forth the juror]	Yes	1	Yes	774	Hit
vpc3039	critical-1VPC-P_18	65	1	[They will mark the lumber]	Yes	1	Yes	1053	Hit
vpc3039	critical-1VPC-P_1	74	1	[He will bring the crowd]	No	1	No	1022	CorrReject
vpc3039	critical-1VPC-P_31	80	1	[We will set off the timer]	Yes	1	Yes	795	Hit
vpc3039	critical-1VPC-P_6	85	1	[He will hold the lizard]	Yes	1	Yes	1123	Hit
vpc3039	critical-1VPC-P_8	86	1	[He will hold down the job]	No	1	No	734	CorrReject
vpc3039	critical-1VPC-P_28	88	1	[We will charge up the phone]	No	1	No	911	CorrReject
vpc3039	critical-1VPC-P_21	91	1	[They will seal the bag]	No	1	No	845	CorrReject
vpc3039	critical-1VPC-P_9	93	1	[She will break the stick]	No	1	No	709	CorrReject
vpc3039	critical-1VPC-P_11	96	1	[She will close down the slide]	Yes	1	Yes	1186	Hit
vpc3039	critical-1VPC-P_10	97	1	[She will drive the trucks]	Yes	1	Yes	1304	Hit
vpc3039	critical-1VPC-P_23	103	1	[They will throw over the frisbee]	Yes	1	Yes	609	Hit
vpc3039	critical-1VPC-P_29	104	1	[We will make the model]	No	1	No	806	CorrReject
vpc3039	critical-1VPC-P_3	105	1	[He will eat up the spaghetti]	Yes	1	Yes	957	Hit
vpc3039	critical-1VPC-P_17	118	1	[They will boil the soup]	No	1	No	985	CorrReject
vpc3039	critical-1VPC-P_32	128	1	[We will buy up the supplies]	No	1	No	1112	CorrReject
vpc3039	critical-1VPC-P_30	129	1	[We will mark the pages]	Yes	1	Yes	730	Hit
vpc3039	critical-1VPC-P_15	136	1	[She will patch up the tire]	Yes	1	Yes	664	Hit
vpc3039	critical-1VPC-P_24	137	1	[They will find out the word]	No	1	No	1279	CorrReject
vpc3039	critical-1VPC-P_25	138	1	[We will bring the dog]	No	1	No	1107	CorrReject
vpc3039	critical-1VPC-P_5	142	1	[He will run the trail]	No	1	No	917	CorrReject
vpc3039	critical-1VPC-P_22	143	1	[They will look the part]	Yes	1	Yes	781	Hit
vpc3039	critical-1VPC-P_4	146	1	[He will cut up the meat]	No	1	No	861	CorrReject
vpc3039	critical-1VPC-P_19	150	1	[They will keep up the secret]	Yes	1	Yes	633	Hit
vpc304	critical-1VPC-P_32	1	4	[We will tie the canoe]	Yes	0	No	1198	FalseAlarm
vpc304	critical-1VPC-P_22	5	4	[They will take over the position]	Yes	1	Yes	1320	Hit
vpc304	critical-1VPC-P_9	9	4	[She will pair the geese]	Yes	1	Yes	1061	Hit
vpc304	critical-1VPC-P_28	17	4	[We will dress the doll]	Yes	0	No	771	FalseAlarm
vpc304	critical-1VPC-P_2	20	4	[He will buy up the land]	Yes	1	Yes	872	Hit
vpc304	critical-1VPC-P_30	32	4	[We will pull off the sticker]	Yes	1	Yes	943	Hit
vpc304	critical-1VPC-P_19	36	4	[They will carry up the groceries]	Yes	0	No	748	FalseAlarm
vpc304	critical-1VPC-P_13	42	4	[She will close the cafթ]	Yes	1	Yes	820	Hit
vpc304	critical-1VPC-P_18	46	4	[They will catch up the students]	Yes	1	Yes	834	Hit
vpc304	critical-1VPC-P_14	54	4	[She will help out the waiter]	Yes	1	Yes	744	Hit
vpc304	critical-1VPC-P_29	55	4	[We will smooth the frosting]	Yes	1	Yes	741	Hit
vpc304	critical-1VPC-P_10	57	4	[She will check out the books]	Yes	1	Yes	811	Hit
vpc304	critical-1VPC-P_8	64	4	[He will strike the balance]	No	1	No	1279	CorrReject
vpc304	critical-1VPC-P_3	68	4	[He will cover up the research]	No	1	No	1260	CorrReject
vpc304	critical-1VPC-P_5	72	4	[He will pass the dessert]	Yes	1	Yes	1008	Hit
vpc304	critical-1VPC-P_20	75	4	[They will live the lie]	No	1	No	1321	CorrReject
vpc304	critical-1VPC-P_27	77	4	[We will bring forth the gifts]	No	1	No	1035	CorrReject
vpc304	critical-1VPC-P_16	79	4	[She will throw the trash]	No	1	No	1292	CorrReject
vpc304	critical-1VPC-P_1	86	4	[He will hold the line]	Yes	1	Yes	570	Hit
vpc304	critical-1VPC-P_17	97	4	[They will shoot the hawk]	Yes	1	Yes	692	Hit
vpc304	critical-1VPC-P_11	101	4	[She will shut down the computer]	Yes	0	No	1128	FalseAlarm
vpc304	critical-1VPC-P_26	102	4	[We will bust out the moves]	Yes	1	Yes	832	Hit
vpc304	critical-1VPC-P_31	112	4	[We will show off the ponies]	No	1	No	1017	CorrReject
vpc304	critical-1VPC-P_15	122	4	[She will set up the boundaries]	Yes	0	No	911	FalseAlarm
vpc304	critical-1VPC-P_12	125	4	[She will drive the candidate]	No	1	No	1071	CorrReject
vpc304	critical-1VPC-P_24	130	4	[They will wring the rag]	Yes	0	No	895	FalseAlarm
vpc304	critical-1VPC-P_6	133	4	[He will run up the hills]	Yes	1	Yes	814	Hit
vpc304	critical-1VPC-P_21	134	4	[They will lead the dance]	Yes	1	Yes	748	Hit
vpc304	critical-1VPC-P_4	139	4	[He will lock the bicycle]	No	1	No	855	CorrReject
vpc304	critical-1VPC-P_23	140	4	[They will check over the essays]	No	1	No	928	CorrReject
vpc304	critical-1VPC-P_7	145	4	[He will think through the thoughts]	No	1	No	1013	CorrReject
vpc304	critical-1VPC-P_25	154	4	[We will throw the towel]	No	0	Yes	1340	Miss
vpc3040	critical-1VPC-P_9	2	1	[She will break the stick]	Yes	0	No	847	FalseAlarm
vpc3040	critical-1VPC-P_2	3	1	[He wil round the fractions]	Yes	1	Yes	1272	Hit
vpc3040	critical-1VPC-P_32	13	1	[We will buy up the supplies]	No	1	No	1984	CorrReject
vpc3040	critical-1VPC-P_14	18	1	[She will clear the drawer]	Yes	1	Yes	1533	Hit
vpc3040	critical-1VPC-P_26	30	1	[We will bail the prisoner]	Yes	1	Yes	1418	Hit
vpc3040	critical-1VPC-P_29	31	1	[We will make the model]	No	1	No	1269	CorrReject
vpc3040	critical-1VPC-P_19	32	1	[They will keep up the secret]	Yes	1	Yes	1040	Hit
vpc3040	critical-1VPC-P_17	33	1	[They will boil the soup]	No	1	No	1296	CorrReject
vpc3040	critical-1VPC-P_25	50	1	[We will bring the dog]	No	1	No	1270	CorrReject
vpc3040	critical-1VPC-P_11	58	1	[She will close down the slide]	Yes	1	Yes	1097	Hit
vpc3040	critical-1VPC-P_22	68	1	[They will look the part]	Yes	1	Yes	1704	Hit
vpc3040	critical-1VPC-P_24	69	1	[They will find out the word]	No	1	No	902	CorrReject
vpc3040	critical-1VPC-P_10	70	1	[She will drive the trucks]	Yes	1	Yes	1384	Hit
vpc3040	critical-1VPC-P_31	78	1	[We will set off the timer]	Yes	1	Yes	924	Hit
vpc3040	critical-1VPC-P_16	84	1	[She will buy out the store]	No	1	No	1048	CorrReject
vpc3040	critical-1VPC-P_3	85	1	[He will eat up the spaghetti]	Yes	1	Yes	823	Hit
vpc3040	critical-1VPC-P_8	86	1	[He will hold down the job]	No	1	No	1336	CorrReject
vpc3040	critical-1VPC-P_5	92	1	[He will run the trail]	No	1	No	927	CorrReject
vpc3040	critical-1VPC-P_7	95	1	[He will see through the rumors]	Yes	1	Yes	1168	Hit
vpc3040	critical-1VPC-P_28	98	1	[We will charge up the phone]	No	1	No	954	CorrReject
vpc3040	critical-1VPC-P_18	101	1	[They will mark the lumber]	Yes	1	Yes	844	Hit
vpc3040	critical-1VPC-P_12	103	1	[She will give away the prizes]	No	1	No	915	CorrReject
vpc3040	critical-1VPC-P_4	106	1	[He will cut up the meat]	No	1	No	1106	CorrReject
vpc3040	critical-1VPC-P_21	110	1	[They will seal the bag]	No	1	No	751	CorrReject
vpc3040	critical-1VPC-P_27	120	1	[We will call forth the juror]	Yes	1	Yes	913	Hit
vpc3040	critical-1VPC-P_15	138	1	[She will patch up the tire]	Yes	1	Yes	950	Hit
vpc3040	critical-1VPC-P_13	139	1	[She will finish the game]	No	1	No	868	CorrReject
vpc3040	critical-1VPC-P_1	144	1	[He will bring the crowd]	No	1	No	721	CorrReject
vpc3040	critical-1VPC-P_30	146	1	[We will mark the pages]	Yes	1	Yes	759	Hit
vpc3040	critical-1VPC-P_23	151	1	[They will throw over the frisbee]	Yes	1	Yes	1370	Hit
vpc3040	critical-1VPC-P_20	157	1	[They will pull down the photo]	No	1	No	897	CorrReject
vpc3040	critical-1VPC-P_6	159	1	[He will hold the lizard]	Yes	1	Yes	621	Hit
vpc3041	critical-1VPC-P_10	2	7	[She will drive out the trucks]	Yes	0	No	710	FalseAlarm
vpc3041	critical-1VPC-P_32	6	7	[We will buy the supplies]	Yes	1	Yes	818	Hit
vpc3041	critical-1VPC-P_24	7	7	[They will find the word]	Yes	1	Yes	1004	Hit
vpc3041	critical-1VPC-P_29	9	7	[We will make over the model]	Yes	1	Yes	801	Hit
vpc3041	critical-1VPC-P_8	14	7	[He will hold the job]	Yes	1	Yes	789	Hit
vpc3041	critical-1VPC-P_12	19	7	[She will give the prizes]	Yes	1	Yes	1588	Hit
vpc3041	critical-1VPC-P_11	20	7	[She will close the slide]	Yes	0	No	870	FalseAlarm
vpc3041	critical-1VPC-P_9	23	7	[She will break off the stick]	Yes	1	Yes	912	Hit
vpc3041	critical-1VPC-P_14	25	7	[She will clear out the drawer]	Yes	0	No	1255	FalseAlarm
vpc3041	critical-1VPC-P_25	37	7	[We will bring in the dog]	Yes	1	Yes	613	Hit
vpc3041	critical-1VPC-P_23	39	7	[They will throw the frisbee]	Yes	0	No	603	FalseAlarm
vpc3041	critical-1VPC-P_7	43	7	[He will see the rumors]	Yes	0	No	1508	FalseAlarm
vpc3041	critical-1VPC-P_26	48	7	[We will bail out the prisoner]	Yes	0	No	1728	FalseAlarm
vpc3041	critical-1VPC-P_19	50	7	[They will keep the secret]	Yes	0	No	2313	FalseAlarm
vpc3041	critical-1VPC-P_2	52	7	[He wil round up the fractions]	Yes	0	No	734	FalseAlarm
vpc3041	critical-1VPC-P_6	55	7	[He will hold up the lizard]	No	1	No	1711	CorrReject
vpc3041	critical-1VPC-P_30	57	7	[We will mark off the pages]	No	1	No	1059	CorrReject
vpc3041	critical-1VPC-P_17	61	7	[They will boil down the soup]	Yes	1	Yes	899	Hit
vpc3041	critical-1VPC-P_4	67	7	[He will cut the meat]	Yes	1	Yes	700	Hit
vpc3041	critical-1VPC-P_22	75	7	[They will look over the part]	No	1	No	897	CorrReject
vpc3041	critical-1VPC-P_21	79	7	[They will seal off the bag]	Yes	1	Yes	1951	Hit
vpc3041	critical-1VPC-P_1	88	7	[He will bring down the crowd]	Yes	1	Yes	608	Hit
vpc3041	critical-1VPC-P_27	107	7	[We will call the juror]	No	1	No	958	CorrReject
vpc3041	critical-1VPC-P_13	108	7	[She will finish up the game]	Yes	1	Yes	877	Hit
vpc3041	critical-1VPC-P_16	116	7	[She will buy the store]	Yes	1	Yes	1241	Hit
vpc3041	critical-1VPC-P_28	120	7	[We will charge the phone]	Yes	1	Yes	680	Hit
vpc3041	critical-1VPC-P_15	125	7	[She will patch the tire]	Yes	0	No	954	FalseAlarm
vpc3041	critical-1VPC-P_3	128	7	[He will eat the spaghetti]	Yes	0	No	744	FalseAlarm
vpc3041	critical-1VPC-P_18	134	7	[They will mark up the lumber]	Yes	0	No	679	FalseAlarm
vpc3041	critical-1VPC-P_31	145	7	[We will set the timer]	Yes	0	No	1041	FalseAlarm
vpc3042	critical-1VPC-P_28	1	7	[We will charge the phone]	No	0	Yes	846	Miss
vpc3042	critical-1VPC-P_8	2	7	[He will hold the job]	Yes	1	Yes	710	Hit
vpc3042	critical-1VPC-P_24	12	7	[They will find the word]	Yes	1	Yes	710	Hit
vpc3042	critical-1VPC-P_2	18	7	[He wil round up the fractions]	Yes	0	No	742	FalseAlarm
vpc3042	critical-1VPC-P_10	25	7	[She will drive out the trucks]	No	1	No	946	CorrReject
vpc3042	critical-1VPC-P_13	27	7	[She will finish up the game]	Yes	1	Yes	575	Hit
vpc3042	critical-1VPC-P_5	34	7	[He will run over the trail]	Yes	1	Yes	861	Hit
vpc3042	critical-1VPC-P_1	42	7	[He will bring down the crowd]	Yes	1	Yes	1327	Hit
vpc3042	critical-1VPC-P_7	48	7	[He will see the rumors]	No	1	No	1252	CorrReject
